1994-04-04, 16:29, 34428.69, 1994.257,  6,  0, 362.71
1994-04-07, 14:48, 34431.62, 1994.265,  6,  0, 361.95
1994-04-18, 12:52, 34442.54, 1994.295,  6,  0, 362.53
1994-04-25, 13:51, 34449.58, 1994.314,  3,  0, 364.73
1994-04-26, 10:23, 34450.43, 1994.316,  6,  0, 363.94
1994-04-29, 16:23, 34453.68, 1994.325,  6,  0, 362.02
1994-05-06, 14:37, 34460.61, 1994.344,  6,  0, 363.97
1994-05-17, 10:00, 34471.42, 1994.374,  6,  0, 363.79
1994-05-18, 17:51, 34472.74, 1994.377,  6,  0, 364.71
1994-05-19, 13:28, 34473.56, 1994.380,  6,  0, 361.92
1994-05-31, 13:47, 34485.57, 1994.413,  6,  0, 363.11
1994-06-07, 14:18, 34492.60, 1994.432,  6,  0, 363.08
1994-06-13, 15:40, 34498.65, 1994.448,  6,  0, 362.02
1994-06-15, 14:01, 34500.58, 1994.454,  5,  0, 362.07
1994-06-22, 16:53, 34507.70, 1994.473,  6,  0, 359.73
1994-07-06, 18:37, 34521.78, 1994.512,  6,  0, 358.05
1994-07-11, 00:00, 34526.00, 1994.523,  2,  0, 358.63
1994-07-13, 14:27, 34528.60, 1994.530,  3,  0, 356.43
1994-07-19, 14:47, 34534.62, 1994.547,  6,  0, 356.72
1994-08-02, 14:33, 34548.61, 1994.585,  4,  0, 354.40
1994-08-24, 16:14, 34570.68, 1994.646,  5,  0, 352.63
1994-08-25, 14:50, 34571.62, 1994.648,  5,  0, 351.82
1994-08-30, 18:07, 34576.75, 1994.662,  5,  0, 352.99
1994-09-07, 14:53, 34584.62, 1994.684,  4,  0, 352.72
1994-09-12, 16:21, 34589.68, 1994.698,  6,  0, 351.83
1994-10-12, 16:36, 34619.69, 1994.780,  6,  0, 357.07
1994-10-13, 09:38, 34620.40, 1994.782, 12,  0, 357.16
1994-10-25, 17:32, 34632.73, 1994.816,  6,  0, 357.38
1994-11-02, 10:55, 34640.45, 1994.837,  6,  0, 358.39
1994-11-08, 15:38, 34646.65, 1994.854,  5,  0, 358.84
1994-11-18, 09:41, 34656.40, 1994.881,  5,  0, 360.65
1994-12-06, 13:44, 34674.57, 1994.930,  6,  0, 362.95
1994-12-07, 09:14, 34675.38, 1994.933,  5,  0, 361.53
1994-12-13, 13:52, 34681.58, 1994.950,  6,  0, 362.51
1995-01-03, 15:41, 34702.65, 1995.007,  6,  0, 361.47
1995-01-05, 14:25, 34704.60, 1995.013,  6,  0, 362.02
1995-01-26, 09:25, 34725.39, 1995.070,  6,  0, 362.75
1995-02-08, 14:33, 34738.61, 1995.106,  5,  0, 362.79
1995-02-15, 15:54, 34745.66, 1995.125,  6,  0, 362.53
1995-03-01, 16:39, 34759.69, 1995.164,  6,  0, 362.14
1995-03-13, 17:17, 34771.72, 1995.196,  6,  0, 363.59
1995-03-21, 16:51, 34779.70, 1995.218,  6,  0, 364.21
1995-03-23, 13:01, 34781.54, 1995.223,  5,  0, 364.24
1995-04-07, 16:04, 34796.67, 1995.265,  5,  0, 363.60
1995-04-16, 13:45, 34805.57, 1995.289,  5,  0, 365.52
1995-04-20, 12:15, 34809.51, 1995.300,  6,  0, 365.42
1995-04-27, 16:49, 34816.70, 1995.320,  6,  0, 364.49
1995-05-02, 15:53, 34821.66, 1995.333,  6,  0, 364.61
1995-05-15, 14:16, 34834.59, 1995.369,  6,  0, 365.56
1995-05-23, 10:37, 34842.44, 1995.390,  6,  0, 363.22
1995-05-25, 15:27, 34844.64, 1995.396,  6,  0, 363.33
1995-06-08, 15:08, 34858.63, 1995.435,  6,  0, 363.99
1995-06-13, 15:20, 34863.64, 1995.448,  5,  0, 364.46
1995-06-15, 15:28, 34865.64, 1995.454,  3,  0, 363.69
1995-06-30, 17:51, 34880.74, 1995.495,  6,  0, 361.45
1995-07-03, 13:26, 34883.56, 1995.503,  5,  0, 360.79
1995-07-11, 16:15, 34891.68, 1995.525,  6,  0, 359.63
1995-07-19, 17:12, 34899.72, 1995.547,  6,  0, 358.26
1995-08-15, 14:02, 34926.58, 1995.621,  6,  0, 354.68
1995-08-21, 17:28, 34932.73, 1995.638,  6,  0, 353.10
1995-08-22, 16:31, 34933.69, 1995.640,  6,  0, 353.87
1995-09-26, 15:11, 34968.63, 1995.736,  6,  0, 357.76
1995-09-27, 16:38, 34969.69, 1995.739,  5,  0, 357.85
1995-10-05, 16:18, 34977.68, 1995.761,  6,  0, 358.56
1995-10-13, 13:31, 34985.56, 1995.782, 12,  4, 374.89
1995-10-16, 16:31, 34988.69, 1995.791,  6,  0, 358.38
1995-10-30, 12:10, 35002.51, 1995.829,  6,  0, 361.10
1995-11-10, 15:02, 35013.63, 1995.859,  6,  0, 360.49
1996-01-17, 07:49, 35081.33, 1996.045,  7,  0, 364.54
1996-01-18, 16:59, 35082.71, 1996.048,  4,  0, 364.88
1996-01-22, 09:36, 35086.40, 1996.058,  6,  0, 364.56
1996-02-01, 13:11, 35096.55, 1996.086,  6,  0, 363.37
1996-02-02, 14:53, 35097.62, 1996.089,  6,  0, 365.31
1996-02-22, 13:58, 35117.58, 1996.144,  6,  0, 365.91
1996-02-26, 12:40, 35121.53, 1996.154,  6,  0, 366.04
1996-03-05, 12:30, 35129.52, 1996.176, 12,  0, 365.59
1996-03-11, 16:40, 35135.69, 1996.193,  6,  0, 365.16
1996-03-22, 14:02, 35146.58, 1996.223,  6,  0, 366.53
1996-04-01, 16:28, 35156.69, 1996.251,  6,  0, 366.10
1996-04-16, 18:10, 35171.76, 1996.292,  6,  0, 366.48
1996-05-03, 15:34, 35188.65, 1996.338, 12,  0, 367.60
1996-05-07, 16:24, 35192.68, 1996.349,  6,  0, 364.91
1996-05-09, 12:11, 35194.51, 1996.354,  6,  0, 367.26
1996-05-22, 08:10, 35207.34, 1996.389,  6,  0, 367.51
1996-05-30, 14:16, 35215.59, 1996.411,  6,  4, 367.27
1996-06-06, 15:27, 35222.64, 1996.431,  6,  0, 366.43
1996-06-12, 14:37, 35228.61, 1996.447,  6,  0, 365.83
1996-06-24, 14:14, 35240.59, 1996.480,  6,  0, 363.56
1996-06-26, 13:09, 35242.55, 1996.485,  6,  0, 363.05
1996-07-08, 16:55, 35254.70, 1996.518,  6,  0, 360.58
1996-08-05, 17:46, 35282.74, 1996.595,  6,  0, 358.46
1996-08-21, 15:46, 35298.66, 1996.638,  6,  0, 356.79
1996-09-04, 16:19, 35312.68, 1996.677,  6,  0, 356.25
1996-09-05, 13:25, 35313.56, 1996.679,  4,  0, 356.44
1996-09-12, 14:15, 35320.59, 1996.698,  6,  0, 357.09
1996-09-13, 14:02, 35321.58, 1996.701,  6,  0, 355.81
1996-09-26, 18:16, 35334.76, 1996.737,  6,  0, 359.54
1996-10-19, 14:20, 35357.60, 1996.799, 11,  0, 360.81
1996-10-25, 18:04, 35363.75, 1996.816,  6,  0, 361.37
1996-10-31, 16:57, 35369.71, 1996.833,  5,  0, 361.60
1996-11-15, 15:03, 35384.63, 1996.873,  6,  0, 363.60
1996-11-22, 10:34, 35391.44, 1996.892,  6,  0, 362.72
1996-11-27, 14:04, 35396.59, 1996.906,  6,  0, 364.09
1997-01-03, 14:12, 35433.59, 1997.007,  9,  0, 364.45
1997-01-07, 16:15, 35437.68, 1997.018,  5,  0, 365.92
1997-01-13, 15:14, 35443.63, 1997.035,  6,  0, 365.95
1997-01-21, 16:26, 35451.68, 1997.057,  5,  0, 365.42
1997-02-17, 16:30, 35478.69, 1997.131,  6,  0, 365.88
1997-02-27, 14:48, 35488.62, 1997.158,  6,  0, 367.13
1997-03-12, 15:00, 35501.62, 1997.193,  6,  0, 366.98
1997-03-27, 11:29, 35516.48, 1997.234,  6,  0, 366.67
1997-03-31, 15:52, 35520.66, 1997.246, 21,  0, 367.80
1997-04-04, 16:41, 35524.70, 1997.257,  5,  0, 367.30
1997-04-09, 17:39, 35529.74, 1997.271, 10,  0, 368.80
1997-04-11, 13:47, 35531.57, 1997.276, 11,  0, 367.81
1997-04-22, 16:26, 35542.68, 1997.306,  6,  0, 367.81
1997-04-29, 15:32, 35549.65, 1997.325,  6,  0, 368.09
1997-05-19, 14:14, 35569.59, 1997.380,  6,  0, 367.79
1997-05-22, 13:47, 35572.57, 1997.388,  6,  0, 368.51
1997-05-30, 13:42, 35580.57, 1997.410,  6,  0, 368.10
1997-06-02, 14:25, 35583.60, 1997.418,  5,  0, 366.97
1997-06-04, 13:44, 35585.57, 1997.423,  6,  0, 367.17
1997-06-10, 17:24, 35591.72, 1997.440,  6,  0, 366.26
1997-06-17, 16:36, 35598.69, 1997.459,  6,  0, 365.44
1997-06-23, 15:19, 35604.64, 1997.476,  6,  0, 364.68
1997-06-30, 17:38, 35611.73, 1997.495,  6,  0, 363.74
1997-07-02, 18:10, 35613.76, 1997.501,  6,  0, 362.14
1997-07-08, 11:53, 35619.50, 1997.516,  6,  0, 362.48
1997-07-16, 16:32, 35627.69, 1997.539,  6,  0, 360.69
1997-07-18, 16:10, 35629.67, 1997.544,  6,  0, 359.32
1997-07-26, 14:46, 35637.62, 1997.566,  5,  0, 360.90
1997-08-10, 16:14, 35652.68, 1997.607,  6,  0, 357.23
1997-08-11, 14:12, 35653.59, 1997.610,  6,  0, 357.19
1997-08-28, 14:32, 35670.61, 1997.656,  6,  0, 356.59
1997-09-07, 17:50, 35680.74, 1997.684,  5,  0, 358.65
1997-09-09, 16:12, 35682.68, 1997.690,  6,  0, 358.20
1997-09-19, 15:49, 35692.66, 1997.717, 23,  0, 358.34
1997-10-07, 12:26, 35710.52, 1997.766,  2,  0, 360.38
1997-10-10, 13:17, 35713.55, 1997.774,  6,  0, 360.19
1997-10-16, 11:20, 35719.47, 1997.790,  6,  8, 387.66
1997-10-23, 15:26, 35726.64, 1997.810,  6,  0, 362.58
1997-11-11, 13:26, 35745.56, 1997.862,  6,  0, 364.19
1997-11-14, 08:18, 35748.35, 1997.869,  6,  0, 364.33
1997-12-07, 14:41, 35771.61, 1997.933,  6,  0, 365.42
1997-12-08, 15:31, 35772.65, 1997.936,  6,  0, 366.63
1998-01-10, 11:43, 35805.49, 1998.026,  6,  0, 365.99
1998-01-13, 15:22, 35808.64, 1998.035,  6,  0, 367.52
1998-01-29, 14:14, 35824.59, 1998.078,  6,  0, 367.24
1998-02-04, 13:43, 35830.57, 1998.095,  6,  0, 367.96
1998-02-11, 17:16, 35837.72, 1998.114,  2,  0, 368.91
1998-02-13, 15:36, 35839.65, 1998.120,  6,  0, 367.29
1998-02-17, 17:17, 35843.72, 1998.131,  6,  0, 368.33
1998-03-26, 10:06, 35880.42, 1998.231, 12,  0, 368.38
1998-04-03, 14:13, 35888.59, 1998.254, 12,  0, 369.79
1998-04-06, 09:39, 35891.40, 1998.261,  6,  0, 370.07
1998-04-14, 16:52, 35899.70, 1998.284,  6,  0, 371.21
1998-04-23, 14:43, 35908.61, 1998.309,  6,  0, 370.04
1998-05-06, 13:02, 35921.54, 1998.344,  6,  0, 369.91
1998-05-08, 13:56, 35923.58, 1998.350,  6,  0, 369.29
1998-05-13, 14:50, 35928.62, 1998.363,  6,  0, 371.23
1998-05-22, 13:26, 35937.56, 1998.388,  6,  0, 370.58
1998-06-02, 14:16, 35948.59, 1998.418,  6,  0, 369.81
1998-06-04, 11:13, 35950.47, 1998.423,  6,  0, 367.90
1998-06-09, 16:26, 35955.68, 1998.437,  5,  0, 366.14
1998-06-12, 18:03, 35958.75, 1998.446,  6,  0, 368.39
1998-06-29, 14:51, 35975.62, 1998.492,  6,  0, 364.02
1998-07-09, 15:23, 35985.64, 1998.520,  6,  0, 365.54
1998-07-24, 14:37, 36000.61, 1998.561,  3,  0, 365.20
1998-07-27, 14:16, 36003.59, 1998.569,  6,  0, 362.08
1998-07-29, 14:55, 36005.62, 1998.574,  6,  0, 363.43
1998-08-25, 12:35, 36032.52, 1998.648,  6,  0, 360.37
1998-09-11, 16:15, 36049.68, 1998.695,  6,  0, 362.73
1998-09-21, 11:59, 36059.50, 1998.722,  5,  0, 361.87
1998-09-23, 10:22, 36061.43, 1998.727,  6,  0, 362.15
1998-10-08, 16:20, 36076.68, 1998.769,  6,  0, 364.53
1998-10-16, 14:52, 36084.62, 1998.791, 11,  0, 366.98
1998-10-29, 15:36, 36097.65, 1998.826,  6,  0, 366.91
1998-12-02, 14:23, 36131.60, 1998.919,  5,  0, 369.93
1998-12-04, 09:11, 36133.38, 1998.924,  6,  0, 369.48
1998-12-14, 11:55, 36143.50, 1998.952,  6,  0, 370.09
1999-01-21, 08:40, 36181.36, 1999.056,  4,  0, 368.97
1999-01-26, 14:51, 36186.62, 1999.070,  6,  0, 370.21
1999-02-05, 15:39, 36196.65, 1999.098,  5,  0, 372.36
1999-02-08, 15:50, 36199.66, 1999.106,  6,  0, 371.34
1999-02-25, 15:54, 36216.66, 1999.152,  3,  0, 370.72
1999-03-03, 17:12, 36222.72, 1999.169,  4,  0, 370.99
1999-03-08, 13:54, 36227.58, 1999.182,  6,  0, 372.35
1999-03-10, 14:15, 36229.59, 1999.188,  5,  0, 371.98
1999-03-19, 14:57, 36238.62, 1999.213,  6,  0, 371.25
1999-03-31, 14:47, 36250.62, 1999.246,  6,  0, 372.59
1999-04-07, 14:51, 36257.62, 1999.265,  6,  0, 373.52
1999-04-12, 13:11, 36262.55, 1999.278,  6,  0, 372.90
1999-04-20, 15:47, 36270.66, 1999.300,  5,  0, 373.71
1999-04-28, 14:43, 36278.61, 1999.322,  6,  0, 374.59
1999-04-29, 13:44, 36279.57, 1999.325,  2,  0, 372.58
1999-05-10, 16:14, 36290.68, 1999.355,  6,  0, 374.67
1999-05-19, 13:27, 36299.56, 1999.380,  6,  0, 373.13
1999-06-02, 11:21, 36313.47, 1999.418,  6,  0, 371.72
1999-06-04, 13:31, 36315.56, 1999.423,  6,  0, 370.48
1999-06-16, 14:54, 36327.62, 1999.456,  6,  0, 372.07
1999-06-22, 15:53, 36333.66, 1999.473,  6,  0, 369.49
1999-07-07, 13:41, 36348.57, 1999.514,  6,  0, 365.30
1999-07-16, 13:58, 36357.58, 1999.539,  6,  0, 366.40
1999-07-21, 13:59, 36362.58, 1999.552,  6,  0, 363.01
1999-07-28, 13:31, 36369.56, 1999.571,  6,  0, 362.96
1999-08-10, 16:17, 36382.68, 1999.607,  6,  0, 364.68
1999-08-13, 16:01, 36385.67, 1999.616,  5,  0, 362.84
1999-09-03, 14:59, 36406.62, 1999.673,  5,  0, 359.45
1999-09-08, 16:21, 36411.68, 1999.687,  6,  0, 361.55
1999-10-06, 12:38, 36439.53, 1999.763, 19,  0, 364.67
1999-10-15, 15:56, 36448.66, 1999.788,  6,  0, 366.34
1999-11-16, 13:42, 36480.57, 1999.876,  6,  0, 367.85
1999-11-17, 13:29, 36481.56, 1999.878,  6,  0, 369.03
1999-12-10, 10:51, 36504.45, 1999.941,  6,  0, 370.54
1999-12-31, 16:28, 36525.69, 1999.999,  6,  0, 369.80
2000-01-21, 10:24, 36546.43, 2000.056,  6,  0, 370.28
2000-02-09, 13:38, 36565.57, 2000.108,  6,  0, 372.60
2000-02-11, 14:58, 36567.62, 2000.114,  6,  0, 372.05
2000-02-16, 17:14, 36572.72, 2000.128,  4,  0, 371.89
2000-02-22, 13:54, 36578.58, 2000.144,  5,  0, 372.56
2000-02-28, 10:23, 36584.43, 2000.160,  6,  0, 372.97
2000-03-20, 13:45, 36605.57, 2000.217,  6,  0, 374.38
2000-03-28, 12:48, 36613.53, 2000.239,  5,  0, 372.90
2000-04-10, 13:22, 36626.56, 2000.275,  6,  0, 372.89
2000-04-14, 14:58, 36630.62, 2000.286,  6,  0, 373.79
2000-04-28, 13:58, 36644.58, 2000.324,  6,  0, 375.19
2000-05-03, 13:09, 36649.55, 2000.338,  6,  0, 375.29
2000-05-08, 12:23, 36654.52, 2000.351,  6,  0, 373.71
2000-05-25, 13:00, 36671.54, 2000.398,  6,  0, 373.22
2000-05-26, 14:01, 36672.58, 2000.401,  6,  0, 374.37
2000-06-05, 13:37, 36682.57, 2000.428,  6,  0, 372.08
2000-06-08, 12:50, 36685.53, 2000.436,  5,  0, 372.91
2000-06-16, 14:37, 36693.61, 2000.458,  6,  0, 371.90
2000-06-23, 15:34, 36700.65, 2000.477,  6,  0, 369.54
2000-07-02, 16:28, 36709.69, 2000.502,  6,  0, 369.13
2000-07-05, 13:30, 36712.56, 2000.510,  6,  0, 367.32
2000-07-14, 13:27, 36721.56, 2000.534,  6,  0, 365.91
2000-08-07, 16:15, 36745.68, 2000.600,  6,  0, 363.94
2000-08-14, 14:47, 36752.62, 2000.619,  5,  0, 362.61
2000-08-18, 15:47, 36756.66, 2000.630,  6,  0, 360.34
2000-08-21, 18:43, 36759.78, 2000.639,  6,  0, 362.46
2000-08-30, 14:30, 36768.60, 2000.663,  6,  0, 362.55
2000-09-05, 15:27, 36774.64, 2000.679,  6,  0, 362.31
2000-09-18, 13:21, 36787.56, 2000.715,  6,  8, 372.17
2000-10-04, 14:13, 36803.59, 2000.758,  6,  0, 367.49
2000-10-10, 10:13, 36809.43, 2000.774,  6,  0, 367.34
2000-10-26, 16:00, 36825.67, 2000.819,  6,  0, 368.74
2000-11-09, 13:16, 36839.55, 2000.857,  6,  0, 370.23
2000-12-07, 16:05, 36867.67, 2000.934,  6,  0, 370.92
2000-12-12, 11:56, 36872.50, 2000.947,  6,  0, 371.41
2001-01-08, 17:46, 36899.74, 2001.021,  6,  0, 372.10
2001-02-07, 08:25, 36929.35, 2001.102,  6,  0, 373.84
2001-02-22, 14:48, 36944.62, 2001.144,  5,  0, 373.19
2001-02-27, 15:22, 36949.64, 2001.158,  6,  0, 374.67
2001-03-07, 14:05, 36957.59, 2001.180,  6,  0, 375.11
2001-03-23, 14:28, 36973.60, 2001.224,  6,  0, 373.77
2001-03-26, 10:47, 36976.45, 2001.231,  6,  0, 374.41
2001-04-02, 15:03, 36983.63, 2001.251,  6,  0, 375.87
2001-04-06, 15:51, 36987.66, 2001.262,  6,  0, 374.98
2001-05-04, 14:20, 37015.60, 2001.339,  6,  0, 376.70
2001-05-17, 16:45, 37028.70, 2001.375,  6,  0, 375.99
2001-05-25, 16:50, 37036.70, 2001.396,  6,  0, 376.30
2001-05-29, 14:38, 37040.61, 2001.407, 10,  0, 376.12
2001-06-04, 14:12, 37046.59, 2001.424,  6,  0, 375.73
2001-06-11, 15:18, 37053.64, 2001.443,  6,  0, 374.47
2001-06-13, 15:53, 37055.66, 2001.448,  6,  0, 373.27
2001-06-19, 13:47, 37061.57, 2001.465,  6,  0, 372.42
2001-06-27, 14:55, 37069.62, 2001.487,  6,  0, 370.67
2001-07-13, 16:16, 37085.68, 2001.531,  6,  0, 367.94
